Timestamp,veh_id,CBR,neighbors,SNR,Reward
1.0,veh15,0.45,38,27.92371121797067,0.39207354669214944
1.0,veh29,0.25,16,33.14179566124443,0.10469652250554581
1.0,veh22,0.35,15,28.804959117717214,0.24209048882557602
1.0,veh34,0.35,26,20.900190216929463,0.6000649319544699
1.0,veh30,0.35,23,21.252198456137428,0.5805801537815927
1.0,veh41,0.35,21,23.534170130641378,0.4446675960821096
2.0,veh1,0.25,18,23.407230876825675,0.349760999106284
2.0,veh27,0.6033496700339961,20,1.0,0.4913952012771454
2.0,veh16,0.45,17,25.65091682216465,0.4675642008442362
2.0,veh2,0.6040114623828107,36,7.175608004531241,0.5488444605561129
2.0,veh9,0.85,24,1.0,0.33731894302163623
2.0,veh13,0.39870465684979306,21,3.6674412546448973,0.27678815399427614
2.0,veh4,0.7,42,32.878986639466184,0.4920670239413707
2.0,veh14,0.85,20,4.500162588530071,0.3521851897256236
2.0,veh25,0.5690395158503175,42,1.0,0.470436902130271
2.0,veh28,0.25,16,1.0,0.10310717900114422
2.0,veh35,0.35,31,25.35814267234744,0.3487010295167219
2.0,veh31,0.85,41,1.0,0.33731894302163623
2.0,veh42,0.85,24,13.649585002390099,0.7068626650866442
2.0,veh12,0.25,30,11.180612709563004,0.32590654374441685
2.0,veh8,0.6502100346791868,40,1.0,0.5021586994310329
2.0,veh3,0.7,26,20.06053395600845,0.9262082825282394
2.0,veh36,0.5197871421453627,40,1.0,0.42417955667952034
2.0,veh24,0.45,22,6.400124282546694,0.37770080873002343
2.0,veh33,0.5532046801160239,19,1.0,0.45743989640422944
2.0,veh19,0.6554985804050618,24,27.754204694453907,0.5608952258494695
2.0,veh37,0.85,38,1.0,0.33731894302163623
2.0,veh7,0.85,25,1.0,0.33731894302163623
2.0,veh40,0.25,34,30.548954420092468,0.11754329922527011
2.0,veh20,0.85,26,17.776081383682172,0.8343983943815867
2.0,veh44,0.85,11,18.68307755010845,0.8213573911021887
2.0,veh6,0.25,27,4.467333489414895,0.11768489636683907
2.0,veh21,0.5334329691286243,23,6.024830938875504,0.47238432429936833
2.0,veh26,0.7,25,30.257044825165313,0.5069483787125258
2.0,veh32,0.6212396771747911,33,1.0,0.49804019677851186
2.0,veh43,0.85,37,1.0,0.33731894302163623
2.0,veh17,0.7137878124009926,14,1.0,0.48222283357597173
2.0,veh10,0.85,22,1.0,0.33731894302163623
2.0,veh11,0.85,18,14.155370910535863,0.7349251625510855
2.0,veh38,0.7,19,10.90907733214668,0.6973811551029541
2.0,veh18,0.7,20,1.0,0.4898138760179829
2.0,veh5,0.85,31,1.0,0.33731894302163623
2.0,veh23,0.25,33,18.378452236258287,0.5932907192567078
2.0,veh39,0.3506044840635617,16,30.68341007537442,0.21948744963710387
2.0,veh15,0.85,24,13.18961516455531,0.679979060309949
2.0,veh29,0.35,19,8.140247201177715,0.2899895781721579
2.0,veh22,0.25,28,27.949148138386438,0.15726062535073382
2.0,veh34,0.45,18,4.109139697749697,0.3490103010330613
2.0,veh30,0.47505921431809117,30,1.0,0.37033647693650007
2.0,veh41,0.45,23,8.538582189191374,0.43549034025045474
3.0,veh1,0.4223826642616725,24,7.489084908248772,0.3651993289280887
3.0,veh27,0.5004175851900203,24,1.0,0.4019168185439338
3.0,veh16,0.362860069427804,18,8.572880766335846,0.3207975879399725
3.0,veh2,0.85,41,1.0,0.33731894302163623
3.0,veh9,0.7,37,12.476757001002644,0.789510536861813
3.0,veh13,0.6114801048382514,24,12.197938008416052,0.7776021413156441
3.0,veh4,0.85,41,1.0,0.33731894302163623
3.0,veh14,0.4625217428410163,26,1.0,0.3539815404314649
3.0,veh25,0.85,41,26.85421337438838,0.422044722064014
3.0,veh28,0.35462693855927396,32,1.0,0.2111215943088664
3.0,veh35,0.85,36,13.90483506768888,0.7212629100302084
3.0,veh31,0.85,42,31.49964324578202,0.3450825525131269
3.0,veh42,0.7,39,6.857546842130473,0.5395577132178855
3.0,veh12,0.7,22,24.680803638104134,0.6659303087721842
3.0,veh8,0.85,40,19.61903954809948,0.792214014084591
3.0,veh3,0.7,43,1.0,0.4898138760179829
3.0,veh36,0.85,40,29.818525207562942,0.3591992470904907
3.0,veh24,0.6624613471647506,39,23.615311576325247,0.7358943231904462
3.0,veh33,0.4776000281275503,30,9.034601830578122,0.49070631122168484
3.0,veh19,0.7,40,32.588500688126004,0.4929213771900825
3.0,veh37,0.85,37,20.437787692738542,0.7558920720175086
3.0,veh7,0.7,29,7.52516083772013,0.5560062006096355
3.0,veh40,0.85,36,33.59289511803378,0.3379750803634158
3.0,veh20,0.7,27,1.0,0.4898138760179829
3.0,veh44,0.25,17,12.5547483119311,0.4075341087581186
3.0,veh6,0.7,24,20.975881943714022,0.8803263021747223
3.0,veh21,0.7,18,1.0,0.4898138760179829
3.0,veh26,0.7,20,1.0,0.4898138760179829
3.0,veh32,0.85,20,1.0,0.33731894302163623
3.0,veh43,0.85,23,1.0,0.33731894302163623
3.0,veh17,0.26652633927525726,14,23.905497205032702,0.334984922996067
3.0,veh10,0.7,31,1.0,0.4898138760179829
3.0,veh11,0.38142096724850016,29,3.339650304702836,0.25211241546850954
3.0,veh38,0.41995602679780475,15,6.655172677824545,0.34211686898136284
3.0,veh18,0.5042868839879983,21,5.821511071355529,0.4370350310560557
3.0,veh5,0.85,16,7.1188024952802555,0.39308929777778523
3.0,veh23,0.85,37,1.0,0.33731894302163623
3.0,veh39,0.35,15,28.708489287130224,0.24381324987097328
3.0,veh15,0.7,22,5.4602668684167845,0.5151912418767284
3.0,veh29,0.4110294000911142,22,1.170943460617323,0.2848758281811502
3.0,veh22,0.7,33,1.0,0.4898138760179829
3.0,veh34,0.3915672943142757,22,32.08839059236838,0.26348510683831244
3.0,veh30,0.7,25,11.644780308355585,0.739530765282999
3.0,veh41,0.7,39,1.0,0.4898138760179829
4.0,veh1,0.7,42,6.725186683215865,0.5366969062052046
4.0,veh27,0.7,17,10.188885778557562,0.6593225948743223
4.0,veh16,0.38862137536979824,15,2.108934770648702,0.25688166522498806
4.0,veh2,0.85,27,18.778524820594846,0.8190780778017261
4.0,veh9,0.85,36,1.0,0.33731894302163623
4.0,veh13,0.7,25,21.45888386610141,0.8531135069828242
4.0,veh4,0.85,37,1.0,0.33731894302163623
4.0,veh14,0.7,20,1.0,0.4898138760179829
4.0,veh25,0.85,42,31.817345377198574,0.34344861844834224
4.0,veh28,0.85,37,25.84985138927401,0.4591508682321639
4.0,veh35,0.85,21,28.41107516859209,0.3813876160567597
4.0,veh31,0.85,25,30.618519914900215,0.351161752407751
4.0,veh42,0.85,38,1.0,0.33731894302163623
4.0,veh12,0.7,23,10.52095576383946,0.6764131746110755
4.0,veh8,0.85,21,21.142446625928034,0.7186293937739607
4.0,veh3,0.85,25,1.0,0.33731894302163623
4.0,veh36,0.85,41,1.0,0.33731894302163623
4.0,veh24,0.85,24,10.871051178484592,0.5427881957437656
4.0,veh33,0.7,32,15.715097716002637,0.956789956786131
4.0,veh19,0.85,23,1.0,0.33731894302163623
4.0,veh37,0.85,20,8.368855252256377,0.4295138667757317
4.0,veh7,0.7,38,20.028265199108837,0.9276509402270228
4.0,veh40,0.85,25,18.652240529415227,0.8220581584285864
4.0,veh20,0.7,20,5.67212946215391,0.5181217591544164
4.0,veh44,0.3796841844284943,20,22.17184523642249,0.5639242392944808
4.0,veh6,0.7,26,1.0,0.4898138760179829
4.0,veh21,0.4399265578204765,26,30.576764532631927,0.337952759960878
4.0,veh26,0.55,31,1.4998685703939751,0.4554064691385938
4.0,veh32,0.55,16,1.0,0.4545776290217963
4.0,veh43,0.7,36,33.943306836858646,0.4898960436591083
4.0,veh17,0.26384877121900013,32,3.3645788566147097,0.12175198264185073
4.0,veh10,0.85,30,1.0,0.33731894302163623
4.0,veh11,0.7,13,1.0,0.4898138760179829
4.0,veh38,0.2839115422776599,32,1.0,0.1330545790039016
4.0,veh18,0.5938021485240769,39,1.0,0.4866146784462215
4.0,veh5,0.35,17,7.082870082655076,0.2603546928783075
4.0,veh23,0.85,37,9.791985118011414,0.48753405425136903
4.0,veh39,0.31221908673183635,15,13.776429110609438,0.5386698664430413
4.0,veh15,0.593584640613422,36,24.80338576676073,0.6563929749041362
4.0,veh29,0.6737032200155125,37,13.117538389274822,0.837723717765435
4.0,veh22,0.85,38,19.054629974790092,0.8115661084810625
4.0,veh34,0.6360339274681474,38,22.32784338025503,0.8127286901757294
4.0,veh30,0.7,41,25.382495112850744,0.6319605908313964
4.0,veh41,0.85,23,23.421632942677373,0.5831264505795118
5.0,veh1,0.85,26,15.764306108209347,0.8059233290322638
5.0,veh27,0.42270572768818004,14,25.781992009631697,0.42508612621129127
5.0,veh16,0.3477573779994064,16,1.764706111409636,0.20409238278220548
5.0,veh2,0.7,23,1.0,0.4898138760179829
5.0,veh9,0.85,29,4.456085108478776,0.3517987642341946
5.0,veh13,0.7,38,3.0245127959509674,0.49522208325296435
5.0,veh4,0.85,24,1.0,0.33731894302163623
5.0,veh14,0.49140990777253024,14,13.893338328149198,0.7742775996480304
5.0,veh25,0.85,20,25.995707081030968,0.45320519000302795
5.0,veh28,0.85,25,25.991762691883995,0.453363488827938
5.0,veh35,0.640196827037713,23,23.48268058137073,0.74390811899804
5.0,veh31,0.5984548464605053,35,30.706593222281935,0.5021670688933217
5.0,veh42,0.85,13,19.01248569558414,0.8127993200134918
5.0,veh12,0.7,29,12.769101663642564,0.8072261623583802
5.0,veh8,0.464238249142515,38,1.8008827686811801,0.3576998524906922
5.0,veh3,0.5969976128063313,38,5.3808833212704315,0.5126492926752153
5.0,veh36,0.85,19,16.37872490578445,0.8227441977665357
5.0,veh24,0.6459372817134769,22,27.10233257370019,0.57900161305898
5.0,veh33,0.85,10,1.0,0.33731894302163623
5.0,veh19,0.5761595777343375,37,2.650331155163351,0.4795439033040883
5.0,veh37,0.4574406653996087,11,2.793094464722812,0.35170517483713515
5.0,veh7,0.85,37,3.0861832394192836,0.3430016460023444
5.0,veh40,0.7,24,23.504736472433862,0.7307544734690619
5.0,veh20,0.47576577926451347,16,31.686477022276105,0.3780176440274699
5.0,veh44,0.4842259124652115,22,1.0,0.3820169651194447
5.0,veh6,0.7,21,12.540739064655158,0.7933911802562714
5.0,veh21,0.6310155966261501,14,27.553639174722946,0.5644286460318123
5.0,veh26,0.85,13,1.0,0.33731894302163623
5.0,veh32,0.4159825744985436,12,1.047568512801376,0.291383734639566
5.0,veh43,0.85,28,3.3396301121911405,0.34422380609628267
5.0,veh17,0.85,17,5.023808414302602,0.3573913177481853
5.0,veh10,0.7,13,31.659444730380233,0.4967234898115585
5.0,veh11,0.25,28,33.159268665585465,0.10465574565247426
5.0,veh38,0.85,22,10.73744114732444,0.535489631755806
5.0,veh18,0.85,40,1.0,0.33731894302163623
5.0,veh5,0.41197275900985153,17,25.392909834236864,0.4275665880238789
5.0,veh23,0.85,38,24.64063935329419,0.5154981353862244
5.0,veh39,0.3186507743954889,13,27.001837246406073,0.24896140074664086
5.0,veh15,0.85,18,21.48599483844837,0.6990476130608811
5.0,veh29,0.85,23,1.0,0.33731894302163623
5.0,veh22,0.85,39,1.0,0.33731894302163623
5.0,veh34,0.85,21,2.798208634081176,0.3417910169749614
5.0,veh30,0.85,31,1.0,0.33731894302163623
5.0,veh41,0.6120937432724938,22,27.819027320442725,0.552306603403005
6.0,veh1,0.7,24,23.844500022350736,0.7111869352729522
6.0,veh27,0.2641566966244238,26,29.78006096186147,0.13732566940704027
6.0,veh16,0.37319985033279957,37,3.287131901387278,0.24118957745308606
6.0,veh2,0.7,28,5.612432769612236,0.5172712003309229
6.0,veh9,0.7,11,17.14596832985975,0.9864031414397175
6.0,veh13,0.85,41,1.0,0.33731894302163623
6.0,veh4,0.7,20,2.514165039357823,0.4932568407947159
6.0,veh14,0.26491615725266193,27,11.98432994378655,0.38558596609229095
6.0,veh25,0.5039976738883271,19,21.71492470683037,0.754488100830219
6.0,veh28,0.7,27,1.0,0.4898138760179829
6.0,veh35,0.7,26,3.013864398345164,0.49517555363027643
6.0,veh31,0.85,26,1.7141802635369126,0.33858387423147673
6.0,veh42,0.2535825444688108,13,16.263790123975234,0.5888190332219561
6.0,veh12,0.7,25,20.1653828885793,0.9214285736100724
6.0,veh8,0.85,41,24.869258312572626,0.5039219046377821
6.0,veh3,0.85,25,1.0,0.33731894302163623
6.0,veh36,0.45422214384642445,31,8.372888254912217,0.4353006090541307
6.0,veh24,0.7,23,7.761472936335164,0.5626805952074652
6.0,veh33,0.2043345492571333,29,1.0,0.07076843025784538
6.0,veh19,0.85,24,21.884861466399283,0.6755418121501371
6.0,veh37,0.25,16,6.3560456588073295,0.14266296511186682
6.0,veh7,0.85,33,1.0,0.33731894302163623
6.0,veh40,0.7,41,4.252511067403508,0.5026046202140302
6.0,veh20,0.3729184775018527,26,17.240879932757945,0.7313589544104738
6.0,veh44,0.7,22,1.4339582359425693,0.49051905594096995
6.0,veh6,0.6474741781111408,23,1.0,0.5021270221402623
6.0,veh21,0.26432202546533146,21,1.0,0.11513014023007158
6.0,veh26,0.25685294193718344,32,12.40423383974213,0.4040445737107937
6.0,veh32,0.25,28,32.0851476235607,0.10804813609990299
6.0,veh43,0.7,11,1.0,0.4898138760179829
6.0,veh17,0.365694981584634,20,6.124363242080653,0.2603902197159731
6.0,veh10,0.253438272077095,14,7.85663317869463,0.18159607533428868
6.0,veh11,0.7,25,3.6101147027655776,0.49820394291564934
6.0,veh38,0.7,28,1.0,0.4898138760179829
6.0,veh18,0.85,40,29.771377263643572,0.3597631635694139
6.0,veh5,0.3905833797081203,22,7.00669908264302,0.31037610532171306
6.0,veh23,0.85,23,1.0,0.33731894302163623
6.0,veh39,0.25,31,17.524903330696148,0.6009420572769917
6.0,veh15,0.3900576058335433,34,1.0,0.25655886508047265
6.0,veh29,0.7,24,26.485017572817647,0.5871390013322485
6.0,veh22,0.85,42,1.0,0.33731894302163623
6.0,veh34,0.6461992299912198,21,1.0,0.5020866959573336
6.0,veh30,0.85,12,1.0,0.33731894302163623
6.0,veh41,0.7,24,1.0,0.4898138760179829
7.0,veh1,0.7,22,30.505876661202233,0.504626728871841
7.0,veh27,0.7,32,1.0,0.4898138760179829
7.0,veh16,0.85,37,1.0,0.33731894302163623
7.0,veh2,0.7,40,1.0,0.4898138760179829
7.0,veh9,0.2699395505478761,31,5.314337045061804,0.1435933616642617
7.0,veh13,0.85,29,20.866434979000854,0.7337568347434446
7.0,veh4,0.55,20,15.50284025683048,0.9140816951422048
7.0,veh14,0.7,15,3.1762890252656595,0.49591338337014884
7.0,veh25,0.5178467466121609,19,13.034958808822747,0.7554629379785567
7.0,veh28,0.7,40,9.195593286037237,0.6135369208662254
7.0,veh35,0.7,42,10.47846380250068,0.674180591805997
7.0,veh31,0.7,38,1.1500429197980881,0.4900375413363238
7.0,veh42,0.3051361204386577,21,31.244777965204978,0.16364534439668468
7.0,veh12,0.7,27,1.0,0.4898138760179829
7.0,veh8,0.85,24,1.0,0.33731894302163623
7.0,veh3,0.7,25,25.33008730640563,0.6343568732129886
7.0,veh36,0.85,36,7.033704809544822,0.3910699191991254
7.0,veh24,0.7,26,13.01000636401281,0.8217438948262917
7.0,veh33,0.7,20,30.299320968250367,0.5065359489911895
7.0,veh19,0.7,42,31.196356309562425,0.49939264065492117
7.0,veh37,0.40490749948193505,25,24.795167678208376,0.4466820857590911
7.0,veh7,0.85,16,1.0,0.33731894302163623
7.0,veh40,0.85,41,1.0,0.33731894302163623
7.0,veh20,0.7,29,1.0,0.4898138760179829
7.0,veh44,0.7,25,15.261297429435515,0.9399670045191321
7.0,veh6,0.7,42,28.335825275327274,0.5354205653443023
7.0,veh21,0.7,23,34.078218190596935,0.4897050009870904
7.0,veh26,0.85,27,1.0,0.33731894302163623
7.0,veh32,0.7,39,29.483779281430767,0.5159415726133397
7.0,veh43,0.25,19,1.0,0.10310717900114422
7.0,veh17,0.55,36,19.146110883525726,0.9260430498585127
7.0,veh10,0.3159492434513418,37,9.471014920049276,0.30154316275411047
7.0,veh11,0.7,15,20.82014719669962,0.8887267907547909
7.0,veh38,0.7,24,8.538972601245082,0.5879993147320737
7.0,veh18,0.85,24,1.0,0.33731894302163623
7.0,veh5,0.7,38,24.136325620879234,0.694877175905912
7.0,veh23,0.7,40,1.729337890690724,0.4911117184232835
7.0,veh39,0.85,39,10.664069479739242,0.5315317004378292
7.0,veh15,0.85,35,26.655416957506016,0.42867998448222
7.0,veh29,0.7,40,4.071587125169135,0.50122904361293
7.0,veh22,0.85,25,1.0,0.33731894302163623
7.0,veh34,0.7,35,23.414611893382308,0.7360338606397977
7.0,veh30,0.26435682336398214,40,3.8379413130209077,0.12496158681967497
7.0,veh41,0.7,28,12.22854688747701,0.7744717719772116
8.0,veh1,0.6003491293483679,41,1.8055600084092183,0.49145125881726665
8.0,veh27,0.85,16,32.19185123385412,0.34182987884693194
8.0,veh16,0.85,40,1.0,0.33731894302163623
8.0,veh2,0.85,27,25.919306302134572,0.4562960042269604
8.0,veh9,0.85,36,31.11377112060411,0.34743929720800315
8.0,veh13,0.7,29,1.0,0.4898138760179829
8.0,veh4,0.44054058059115486,31,28.329080585521627,0.3703320392851929
8.0,veh14,0.2682468697747942,36,23.664139769249008,0.3502747571530262
8.0,veh25,0.4788294096686514,20,10.721754820025183,0.5724938082654671
8.0,veh28,0.85,35,19.67653143655293,0.7899620944817902
8.0,veh35,0.85,41,1.0,0.33731894302163623
8.0,veh31,0.85,21,1.0,0.33731894302163623
8.0,veh42,0.6186778173653635,21,32.90229321426395,0.4994678038001544
8.0,veh12,0.7,29,26.212296820274847,0.5972208106555503
8.0,veh8,0.6900808669054805,39,29.664633734168614,0.5179524940816319
8.0,veh3,0.7,36,32.98868641765463,0.4917781164259359
8.0,veh36,0.85,19,31.0854507654468,0.34762993434050665
8.0,veh24,0.7,28,27.664207136892333,0.5509866541334044
8.0,veh33,0.45890967591676,20,26.84869339440916,0.434108771206812
8.0,veh19,0.85,23,2.5189311756618484,0.3407779326100339
8.0,veh37,0.7,28,1.0,0.4898138760179829
8.0,veh7,0.35,16,21.627562547249706,0.5589083511534806
8.0,veh40,0.85,39,12.067456522035886,0.6122542244156834
8.0,veh20,0.7,21,28.838303821114085,0.5258790262332834
8.0,veh44,0.7,36,24.231522799786866,0.6896695847657204
8.0,veh6,0.85,21,9.124555554785957,0.4580939098364398
8.0,veh21,0.7,26,22.295249222401573,0.803332037265857
8.0,veh26,0.7,43,18.81715306536615,0.9706035679429159
8.0,veh32,0.85,21,3.142761622002404,0.3432611421902462
8.0,veh43,0.4355883841466621,34,1.0,0.3178880581632304
8.0,veh17,0.85,24,11.71311381084256,0.5910754593537751
8.0,veh10,0.85,41,18.813456486676323,0.8182025703919228
8.0,veh11,0.27314248642228767,16,29.690408534198912,0.14642822405184627
8.0,veh38,0.6917621940550461,26,1.0,0.49351412101572856
8.0,veh18,0.7,21,1.0,0.4898138760179829
8.0,veh5,0.85,27,22.449697230444706,0.6414762668812065
8.0,veh23,0.85,23,1.0,0.33731894302163623
8.0,veh39,0.85,34,1.0,0.33731894302163623
8.0,veh15,0.85,15,1.4424279185763327,0.33803975052877455
8.0,veh29,0.85,22,25.235493318446686,0.4862462873752006
8.0,veh22,0.7,40,1.0,0.4898138760179829
8.0,veh34,0.85,32,15.221941014665832,0.7858668349095949
8.0,veh30,0.85,37,1.849810732565944,0.3388886483284359
8.0,veh41,0.7,39,19.760178346394355,0.9390938281428942
9.0,veh1,0.85,40,1.0,0.33731894302163623
9.0,veh27,0.35,32,23.105283131081134,0.47001141788979905
9.0,veh16,0.85,26,7.771011952409625,0.41046482693554626
9.0,veh2,0.7,25,29.560039894367865,0.5149230378141106
9.0,veh9,0.85,26,19.72550529004166,0.7880053485798613
9.0,veh13,0.7,27,24.358645425065177,0.6828087153146364
9.0,veh4,0.85,13,32.56939475888056,0.3404874849021017
9.0,veh14,0.85,27,1.0,0.33731894302163623
9.0,veh25,0.35,31,1.0,0.20544374987411604
9.0,veh28,0.85,19,1.0,0.33731894302163623
9.0,veh35,0.85,26,1.0,0.33731894302163623
9.0,veh31,0.4890873741690609,36,16.4248141630012,0.8745113852630031
9.0,veh42,0.6120033226640542,25,21.82343072552338,0.8368762549946132
9.0,veh12,0.7,27,20.710295317824546,0.8945226994251829
9.0,veh8,0.85,22,12.510094647108108,0.6390376233388336
9.0,veh3,0.85,20,1.0,0.33731894302163623
9.0,veh36,0.4114399377785001,23,1.0,0.28517368390679176
9.0,veh24,0.7,25,1.0,0.4898138760179829
9.0,veh33,0.4495700917394104,23,1.0,0.33674246766322047
9.0,veh19,0.7,34,27.146011908399085,0.5654204012345402
9.0,veh37,0.7,43,9.29192763489231,0.6176061643361823
9.0,veh7,0.35,19,1.0970875218251646,0.2055861831746347
9.0,veh40,0.85,39,1.0,0.33731894302163623
9.0,veh20,0.45474225766673515,24,31.97805438618678,0.34905744369750796
9.0,veh44,0.85,35,1.0,0.33731894302163623
9.0,veh6,0.6050389605868013,27,1.0,0.49215292080706174
9.0,veh21,0.6869367288368463,43,24.705477213690305,0.6702389324481858
9.0,veh26,0.85,27,1.0,0.33731894302163623
9.0,veh32,0.6049979134603106,41,22.387267742359203,0.800077628860393
9.0,veh43,0.85,39,25.214350342656466,0.48723658240750967
9.0,veh17,0.5604238274699275,25,25.26805615103618,0.6110163704741416
9.0,veh10,0.85,40,1.0,0.33731894302163623
9.0,veh11,0.35,19,1.0,0.20544374987411604
9.0,veh38,0.6847923873608529,24,1.0,0.49614285491653076
9.0,veh18,0.6112937951686985,16,1.0,0.49472390222160156
9.0,veh5,0.7,30,1.0,0.4898138760179829
9.0,veh23,0.5518518303434246,21,12.69427259423068,0.7691244216791663
9.0,veh39,0.85,39,20.17081637345162,0.7686821755151596
9.0,veh15,0.25,19,31.67574447398451,0.10993341129753675
9.0,veh29,0.5108240092325739,19,24.744153627154542,0.5869994107523844
9.0,veh22,0.85,23,14.051625855030725,0.7293300723783522
9.0,veh34,0.85,17,17.840522501241352,0.8340018108100139
9.0,veh30,0.85,41,1.557929423714116,0.33826068556402183
9.0,veh41,0.85,23,9.999785807255948,0.4974758261527522
10.0,veh1,0.85,33,13.90373535857524,0.7212018451154849
10.0,veh27,0.85,17,4.959986460448025,0.35669264974337317
10.0,veh16,0.6489018598193697,41,18.172362687035168,0.9954936300656216
10.0,veh2,0.45,31,5.053498738705836,0.35772277096709415
10.0,veh9,0.6558792722217117,26,22.397692748870835,0.8092969086049029
10.0,veh13,0.7,25,10.830147355119772,0.6930364944319065
10.0,veh4,0.25,14,7.82988605638033,0.17799297840277029
10.0,veh14,0.7,26,11.904957313265022,0.754994097466805
10.0,veh25,0.85,14,19.871349417199315,0.7819739053354469
10.0,veh28,0.35,8,30.835847723920715,0.21754843800864582
10.0,veh35,0.6786741134913802,43,8.888456335502784,0.6093640219254545
10.0,veh31,0.85,17,1.611465129005719,0.33836818214332004
10.0,veh42,0.6377610383910831,26,24.826546243971297,0.6701454322572686
10.0,veh12,0.7,24,27.593085021251145,0.552838092557012
10.0,veh8,0.5172743108563422,19,2.8052423856202173,0.4258999247580091
10.0,veh3,0.4081804563727831,27,1.0,0.280776784485367
10.0,veh36,0.6598630564594042,37,29.196991483125963,0.5319156995157293
10.0,veh24,0.6671980250655836,22,12.09272030609625,0.7771393621434622
10.0,veh33,0.6454581591679797,22,15.50202672565831,0.9615298465264415
10.0,veh19,0.85,28,1.0,0.33731894302163623
10.0,veh37,0.85,27,14.91098200809632,0.7724286945491614
10.0,veh7,0.35,40,10.502634465610663,0.3910788284811872
10.0,veh40,0.85,25,3.6377379956729667,0.34587199444361005
10.0,veh20,0.5486981425319283,27,20.066264153795395,0.8895303537494108
10.0,veh44,0.85,14,3.0057194121938826,0.34264520030505996
10.0,veh6,0.6362917705362451,16,1.0,0.5012202244823402
10.0,veh21,0.85,26,7.460492871592401,0.40176464876483176
10.0,veh26,0.7,40,2.8455096866146903,0.49447268464819727
10.0,veh32,0.85,28,21.890650852547985,0.6751961270296037
10.0,veh43,0.85,37,8.015391823435484,0.417879265504863
10.0,veh17,0.6332590368332711,41,13.238764483234105,0.8463373457474191
10.0,veh10,0.85,25,1.0,0.33731894302163623
10.0,veh11,0.35,41,1.0,0.20544374987411604
10.0,veh38,0.6010868720202727,20,32.85890836902107,0.4926463606107247
10.0,veh18,0.35,28,1.0,0.20544374987411604
10.0,veh5,0.7,37,30.07601422140184,0.5088016889931974
10.0,veh23,0.45,23,1.0,0.3373189430216361
10.0,veh39,0.85,22,18.783418028449,0.8189567639252433
10.0,veh15,0.35,25,1.0,0.20544374987411604
10.0,veh29,0.35,16,25.380123218807068,0.3476984088871869
10.0,veh22,0.5794001252571422,30,1.0,0.4778481083442442
10.0,veh34,0.35,17,10.628034521215445,0.3977260500653938
10.0,veh30,0.85,26,1.0,0.33731894302163623
10.0,veh41,0.5079126426378833,22,1.0,0.4107520738934668
11.0,veh1,0.85,19,1.0,0.33731894302163623
11.0,veh27,0.40253879157138495,27,1.0,0.27319111150512365
11.0,veh16,0.85,36,22.253127588877,0.6533866081459414
11.0,veh2,0.85,17,1.0,0.33731894302163623
11.0,veh9,0.7,42,12.54743095553483,0.7937970322488302
11.0,veh13,0.7,25,1.0,0.4898138760179829
11.0,veh4,0.31370476228383437,14,32.22685050597425,0.16789799849612616
