Timestamp,veh_id,CBR,neighbors,SNR,Reward
1.0,veh15,0.45,21,28.042748815056378,0.389302392381624
1.0,veh27,0.45,25,5.941156401817179,0.36971220808638555
1.0,veh36,0.35,25,8.412054573294023,0.2991356529717928
1.0,veh8,0.45,26,18.821030794172728,0.8180098322081939
1.0,veh29,0.25,17,28.10789773953693,0.15361890030469663
1.0,veh6,0.25,9,13.364068167834967,0.4560802251413705
1.0,veh14,0.45,26,20.320582319970818,0.7616097156252795
1.0,veh19,0.45,25,18.568209792488503,0.8238785211177435
1.0,veh34,0.35,12,28.86896840612219,0.2409802741601514
1.0,veh37,0.45,27,10.930219321195683,0.5460565743218311
1.0,veh42,0.45,24,24.705473721360587,0.5121744198742234
1.0,veh10,0.45,24,8.41624793781165,0.4311570351994965
1.0,veh22,0.35,16,24.369577521394174,0.3978537006846402
1.0,veh31,0.45,24,24.012069799289478,0.549265127524591
1.0,veh41,0.35,21,28.098784719883895,0.2561594444281223
1.0,veh24,0.25,21,23.421832157316416,0.3489029858368389
1.0,veh28,0.45,15,25.965798934747138,0.4544089422101718
1.0,veh5,0.45,21,14.305987065602768,0.7428771941113577
1.0,veh43,0.45,25,7.625120733520358,0.4062782234674411
1.0,veh20,0.45,21,12.69654358614994,0.6503401250835592
1.0,veh2,0.45,21,21.66166099939418,0.6887788782437644
1.0,veh21,0.45,24,7.612545648583872,0.40592562446694536
1.0,veh38,0.45,25,23.515367638530247,0.5776390310678987
1.0,veh44,0.45,18,19.15221077513875,0.8085938214018802
1.0,veh7,0.35,21,17.65001417080368,0.7030598379924164
1.0,veh17,0.35,17,21.036654459919696,0.5926235081347501
1.0,veh4,0.45,22,19.42626754414027,0.799398307889871
1.0,veh32,0.45,26,20.89177979491665,0.7323936921919958
1.0,veh13,0.35,20,33.67632174424857,0.2059523263779026
1.0,veh25,0.45,24,10.434664688898506,0.5193981035682976
1.0,veh16,0.45,21,22.278651259785942,0.6518419677131986
1.0,veh30,0.35,24,22.051918310264007,0.5336533940401366
1.0,veh35,0.25,16,26.477964872593233,0.20068469168386835
1.0,veh40,0.25,12,29.899028305139968,0.1240495854988867
1.0,veh3,0.45,26,23.64535297337085,0.5700931329583145
1.0,veh1,0.25,15,26.09115970314557,0.2152049505585846
1.0,veh18,0.25,16,30.671964181652996,0.11650657505481436
1.0,veh33,0.45,22,17.153902790193218,0.8339636238897594
1.0,veh26,0.45,22,14.403949696742162,0.7479329172508005
1.0,veh11,0.35,17,22.36704933483232,0.514612112283542
1.0,veh23,0.25,14,34.17557892563792,0.1028697653715222
1.0,veh9,0.45,26,15.095190153427492,0.7805480577905834
1.0,veh39,0.45,18,9.710287085804113,0.4837239800650504
1.0,veh12,0.25,11,30.361209202923362,0.11923898316383291
2.0,veh15,0.5815122749101671,26,29.3424475904339,0.5073459728394003
2.0,veh27,0.49436369922759327,19,13.651339389469348,0.7642422279381607
2.0,veh36,0.625834364690548,21,13.448866262193075,0.857185967960207
2.0,veh8,0.5515441775510664,28,14.994025867287826,0.8947918849074405
2.0,veh29,0.35,20,27.369561785813072,0.27455252218711207
2.0,veh6,0.15,17,22.547331850639047,0.34143709285834173
2.0,veh14,0.7,22,11.66630784643177,0.7408015681694224
2.0,veh19,0.5097781932674221,27,21.01979619750424,0.8010168272581262
2.0,veh34,0.25,19,14.997566631854768,0.5420892991173942
2.0,veh37,0.7,28,4.104271260287706,0.5014691571253173
2.0,veh42,0.6926784178816502,24,11.522899404185907,0.7356900078446593
2.0,veh10,0.5601087475177676,21,9.414740703374507,0.596444472653877
2.0,veh22,0.35,13,24.006055705069542,0.417725452329085
2.0,veh31,0.6981138049168398,19,18.045665091541878,0.9855895985473049
2.0,veh41,0.45,25,12.488953983770998,0.6377553792124311
2.0,veh24,0.45,24,19.336804858795595,0.8025346132885698
2.0,veh28,0.25,15,13.01289156988377,0.43521030597473587
2.0,veh5,0.45,16,19.826168745667882,0.7838745453268335
2.0,veh43,0.5829169857253181,23,27.479022346065662,0.5462353489790422
2.0,veh20,0.5822373266308624,26,18.749384996397254,0.9621917512502248
2.0,veh2,0.45,27,26.998380932297067,0.4174478586632678
2.0,veh21,0.5491368220545351,23,15.574466820710525,0.9158995308168465
2.0,veh38,0.534279306452999,19,18.072041451436462,0.9340715413330343
2.0,veh44,0.35,11,32.76975971562616,0.20800241414778603
2.0,veh7,0.45,25,13.439645822819248,0.6947191298122055
2.0,veh17,0.35,14,24.378136604587898,0.39739634911926325
2.0,veh4,0.6237884059308255,23,32.44303649011978,0.502323784575959
2.0,veh32,0.5954934161943525,21,10.088709265183768,0.6520416059671547
