Timestamp,actor,Critic1,critic2,alpha
256.0,-2.3136980533599854,0.3191535472869873,0.23211856186389923,-0.03054126352071762
256.0,-2.1792075634002686,0.2474077045917511,0.2253301441669464,-0.031078558415174484
256.0,-2.1069703102111816,0.21356114745140076,0.23189976811408997,-0.032033003866672516
256.0,-2.1536591053009033,0.20392125844955444,0.16934992372989655,-0.03374949097633362
256.0,-2.1416473388671875,0.267084002494812,0.22069723904132843,-0.03464903682470322
256.0,-2.1832053661346436,0.21170617640018463,0.16922031342983246,-0.03554948791861534
256.0,-2.251448631286621,0.1969348043203354,0.18450550734996796,-0.036725666373968124
256.0,-2.28913950920105,0.17187471687793732,0.1804008036851883,-0.037957243621349335
256.0,-2.32662034034729,0.1754211187362671,0.18982137739658356,-0.0390322282910347
256.0,-2.3666036128997803,0.16176897287368774,0.15203167498111725,-0.04033389315009117
256.0,-2.393934965133667,0.15409281849861145,0.13085508346557617,-0.04128893092274666
256.0,-2.3764920234680176,0.19423776865005493,0.15153731405735016,-0.04196326434612274
256.0,-2.334883213043213,0.14043253660202026,0.12549230456352234,-0.042895615100860596
256.0,-2.308800220489502,0.16482965648174286,0.168974369764328,-0.044383421540260315
257.0,-2.246638774871826,0.20477356016635895,0.20805108547210693,-0.04495248198509216
257.0,-2.172743558883667,0.21895939111709595,0.21428409218788147,-0.04563258960843086
257.0,-2.2374677658081055,0.21270635724067688,0.19964611530303955,-0.04731864482164383
257.0,-2.2616076469421387,0.18705154955387115,0.15521693229675293,-0.04836428910493851
257.0,-2.3219337463378906,0.15980039536952972,0.14611054956912994,-0.04960906505584717
257.0,-2.3223862648010254,0.12330535054206848,0.1285175085067749,-0.050966713577508926
257.0,-2.3345673084259033,0.13043348491191864,0.12951894104480743,-0.05131819099187851
257.0,-2.304159164428711,0.1992340385913849,0.1679922193288803,-0.05195730924606323
257.0,-2.314680576324463,0.19451996684074402,0.1887359470129013,-0.0533967986702919
257.0,-2.287344455718994,0.18614999949932098,0.18053671717643738,-0.054274290800094604
257.0,-2.2823803424835205,0.15386545658111572,0.15854206681251526,-0.05553751811385155
257.0,-2.2534947395324707,0.1313735842704773,0.132526695728302,-0.056797608733177185
257.0,-2.2398502826690674,0.18706360459327698,0.16911302506923676,-0.05774897709488869
257.0,-2.2286880016326904,0.14330966770648956,0.13021168112754822,-0.05854830890893936
257.0,-2.2678918838500977,0.16799888014793396,0.15610317885875702,-0.06008179858326912
257.0,-2.2526893615722656,0.1527075469493866,0.15322352945804596,-0.060775913298130035
257.0,-2.238241672515869,0.21768030524253845,0.20834308862686157,-0.061303187161684036
257.0,-2.243424415588379,0.18090322613716125,0.17515043914318085,-0.06280284374952316
257.0,-2.214776039123535,0.11941486597061157,0.12147228419780731,-0.0637725219130516
257.0,-2.2437233924865723,0.13598977029323578,0.13850344717502594,-0.06523571908473969
257.0,-2.150022029876709,0.1629570722579956,0.16286231577396393,-0.06530725955963135
257.0,-2.1590185165405273,0.14362992346286774,0.13780833780765533,-0.06666667014360428
257.0,-2.1626503467559814,0.1529563069343567,0.1511232703924179,-0.06793008744716644
257.0,-2.199436664581299,0.13979828357696533,0.14196497201919556,-0.06969593465328217
257.0,-2.0392913818359375,0.2149394452571869,0.21334543824195862,-0.0690864697098732
257.0,-2.0191285610198975,0.24562343955039978,0.24992796778678894,-0.07028397172689438
257.0,-2.0648179054260254,0.21255286037921906,0.21447914838790894,-0.07149912416934967
257.0,-2.070384979248047,0.15470336377620697,0.16303731501102448,-0.07240461558103561
257.0,-2.0907928943634033,0.17545542120933533,0.17393893003463745,-0.07353677600622177
257.0,-2.061756134033203,0.18097108602523804,0.17493310570716858,-0.07374148070812225
257.0,-2.063783645629883,0.15096132457256317,0.146428182721138,-0.07488413155078888
257.0,-2.0851666927337646,0.11746379733085632,0.11185510456562042,-0.07731783390045166
257.0,-2.056675434112549,0.14437657594680786,0.140849307179451,-0.07704995572566986
257.0,-2.071329116821289,0.20027786493301392,0.1973361372947693,-0.0780833512544632
257.0,-2.111898183822632,0.26564133167266846,0.2750750780105591,-0.07943926751613617
257.0,-2.020737409591675,0.23514467477798462,0.23152442276477814,-0.07929904013872147
257.0,-2.111420154571533,0.16281123459339142,0.16575098037719727,-0.08245587348937988
257.0,-2.069632053375244,0.1270880550146103,0.13093195855617523,-0.08289918303489685
257.0,-2.0497701168060303,0.13208813965320587,0.13236576318740845,-0.08321979641914368
257.0,-2.058629274368286,0.14816516637802124,0.14487726986408234,-0.08348096162080765
257.0,-2.1417741775512695,0.1144275963306427,0.11229699105024338,-0.08674625307321548
257.0,-2.1327931880950928,0.13109391927719116,0.12708835303783417,-0.08741085976362228
257.0,-2.067354440689087,0.17153982818126678,0.16751980781555176,-0.08777037262916565
257.0,-2.047807216644287,0.1927451342344284,0.19953368604183197,-0.08906534314155579
258.0,-2.003695249557495,0.17030945420265198,0.17371366918087006,-0.0900542140007019
258.0,-1.9933652877807617,0.1827326864004135,0.18626472353935242,-0.09146247804164886
258.0,-1.9441969394683838,0.17308734357357025,0.17588385939598083,-0.09147562831640244
258.0,-1.9447263479232788,0.1551705002784729,0.16357359290122986,-0.09207139909267426
258.0,-2.0590529441833496,0.1183524802327156,0.11432886868715286,-0.09514880925416946
258.0,-1.9949536323547363,0.13919797539710999,0.14078764617443085,-0.09478811174631119
258.0,-2.0348868370056152,0.12753011286258698,0.128526970744133,-0.09643887728452682
258.0,-1.990689754486084,0.18795713782310486,0.18062427639961243,-0.09717140346765518
258.0,-1.9301176071166992,0.1493884027004242,0.14385659992694855,-0.09795397520065308
258.0,-1.9173583984375,0.12895449995994568,0.12787847220897675,-0.09898371994495392
258.0,-1.9369839429855347,0.1945798099040985,0.19169417023658752,-0.10088054090738297
258.0,-1.877262830734253,0.18702155351638794,0.19205361604690552,-0.1004251018166542
258.0,-1.9344398975372314,0.09852570295333862,0.10019305348396301,-0.10293605178594589
258.0,-1.9465287923812866,0.13567984104156494,0.13030503690242767,-0.10334065556526184
258.0,-1.9363529682159424,0.15592722594738007,0.15474137663841248,-0.1031138151884079
258.0,-1.9883384704589844,0.11268379539251328,0.10759176313877106,-0.1057860404253006
258.0,-1.9854843616485596,0.14279073476791382,0.14102652668952942,-0.10639472305774689
258.0,-1.9174038171768188,0.18973173201084137,0.18198445439338684,-0.10699939727783203
258.0,-1.8453935384750366,0.1336430013179779,0.1395885944366455,-0.10809815675020218
258.0,-1.870374321937561,0.1228136420249939,0.11856981366872787,-0.11062361299991608
258.0,-1.8393781185150146,0.17388391494750977,0.1686282753944397,-0.11157821118831635
258.0,-1.8020951747894287,0.19184668362140656,0.18624520301818848,-0.11087385565042496
258.0,-1.830547571182251,0.17513933777809143,0.1736636906862259,-0.11160940676927567
258.0,-1.9119800329208374,0.12096883356571198,0.12520845234394073,-0.11328987032175064
258.0,-1.850484848022461,0.14600899815559387,0.14697249233722687,-0.11490386724472046
258.0,-1.781557321548462,0.1608547866344452,0.1610126793384552,-0.11466696113348007
258.0,-1.8251978158950806,0.1357564479112625,0.13019756972789764,-0.11637474596500397
258.0,-1.8330509662628174,0.13794288039207458,0.14006853103637695,-0.11809536069631577
258.0,-1.8032277822494507,0.11230523884296417,0.11094209551811218,-0.11869238317012787
258.0,-1.8473678827285767,0.14006410539150238,0.1412743330001831,-0.11972065269947052
258.0,-1.8803436756134033,0.13395309448242188,0.13559815287590027,-0.12082576751708984
258.0,-1.8489710092544556,0.17680205404758453,0.1746777445077896,-0.1209171935915947
258.0,-1.854463815689087,0.1943594217300415,0.1949935108423233,-0.1216486394405365
258.0,-1.9063425064086914,0.12061475217342377,0.11660808324813843,-0.12418732047080994
258.0,-1.9408890008926392,0.11199545115232468,0.11505421251058578,-0.12512004375457764
258.0,-1.8496901988983154,0.13219167292118073,0.12584199011325836,-0.12535634636878967
258.0,-1.8770453929901123,0.18204379081726074,0.17888665199279785,-0.1266043484210968
258.0,-1.8804521560668945,0.16519826650619507,0.16487069427967072,-0.12838605046272278
258.0,-1.8341100215911865,0.1708977222442627,0.16718074679374695,-0.12810328602790833
258.0,-1.8536291122436523,0.14351646602153778,0.1438945084810257,-0.12855099141597748
258.0,-1.8980947732925415,0.11709152907133102,0.11430060863494873,-0.13069415092468262
258.0,-1.9188604354858398,0.10559909790754318,0.1043660119175911,-0.1320389211177826
258.0,-1.9159728288650513,0.1115104928612709,0.11083028465509415,-0.13381923735141754
258.0,-1.8654632568359375,0.11472621560096741,0.10973745584487915,-0.13411647081375122
259.0,-1.822718858718872,0.12314574420452118,0.12517023086547852,-0.13548463582992554
259.0,-1.800069808959961,0.08900576829910278,0.08964823931455612,-0.13622333109378815
259.0,-1.7492343187332153,0.13318988680839539,0.13556014001369476,-0.13677579164505005
259.0,-1.715836763381958,0.21040576696395874,0.2167324423789978,-0.13729345798492432
259.0,-1.7279415130615234,0.14293812215328217,0.14118972420692444,-0.13843853771686554
259.0,-1.7392314672470093,0.1278546154499054,0.1271771937608719,-0.1402534544467926
259.0,-1.8097362518310547,0.09588651359081268,0.09599112719297409,-0.14239878952503204
259.0,-1.7578644752502441,0.17230750620365143,0.16612650454044342,-0.14190900325775146
259.0,-1.6843547821044922,0.1957521289587021,0.19338996708393097,-0.14238297939300537
259.0,-1.6246963739395142,0.19692331552505493,0.19318872690200806,-0.1423652023077011
259.0,-1.708252191543579,0.13826659321784973,0.13428756594657898,-0.14608238637447357
259.0,-1.703490972518921,0.16091662645339966,0.16257429122924805,-0.1468813717365265
259.0,-1.7225699424743652,0.164468452334404,0.16577593982219696,-0.14547225832939148
259.0,-1.8153270483016968,0.1847674697637558,0.18215735256671906,-0.1480076164007187
259.0,-1.8468002080917358,0.1324416548013687,0.13704153895378113,-0.14833441376686096
259.0,-1.8345566987991333,0.1560390740633011,0.1557830572128296,-0.1497085988521576
259.0,-1.833095908164978,0.11667792499065399,0.11390446126461029,-0.1508268266916275
259.0,-1.8050569295883179,0.12713521718978882,0.12533222138881683,-0.15220807492733002
259.0,-1.8284574747085571,0.0940670371055603,0.09706586599349976,-0.15536819398403168
259.0,-1.8203144073486328,0.13472634553909302,0.13316695392131805,-0.1541741043329239
259.0,-1.7890729904174805,0.13117453455924988,0.13006183505058289,-0.1545572131872177
259.0,-1.804201364517212,0.11240836977958679,0.11281416565179825,-0.15613248944282532
259.0,-1.8339340686798096,0.12279126048088074,0.11775325238704681,-0.15893469750881195
259.0,-1.8765687942504883,0.11462767422199249,0.11492304503917694,-0.1583004593849182
259.0,-1.7690162658691406,0.10694470256567001,0.10847322642803192,-0.15937548875808716
259.0,-1.7164087295532227,0.18838706612586975,0.18849937617778778,-0.1578078716993332
259.0,-1.8280892372131348,0.16042734682559967,0.15949198603630066,-0.1604275107383728
259.0,-1.8339548110961914,0.12956421077251434,0.1292431801557541,-0.1613134890794754
259.0,-1.8241671323776245,0.11322472244501114,0.1123800277709961,-0.16292035579681396
259.0,-1.8497005701065063,0.15164971351623535,0.15270021557807922,-0.16346970200538635
259.0,-1.8445303440093994,0.17194408178329468,0.16540005803108215,-0.16477859020233154
259.0,-1.8242707252502441,0.13804563879966736,0.13311037421226501,-0.16705641150474548
259.0,-1.817089319229126,0.11289943754673004,0.11263686418533325,-0.1675235480070114
259.0,-1.7919349670410156,0.1326575130224228,0.13289961218833923,-0.16667620837688446
259.0,-1.8866214752197266,0.11811348050832748,0.11910045146942139,-0.17054137587547302
259.0,-1.841336727142334,0.15512467920780182,0.1512923389673233,-0.1715094894170761
259.0,-1.89911949634552,0.10082801431417465,0.09809817373752594,-0.17307095229625702
259.0,-1.889851450920105,0.1076655238866806,0.10849199444055557,-0.17350588738918304
259.0,-1.8406685590744019,0.1140446811914444,0.1094699427485466,-0.17433395981788635
259.0,-1.8382281064987183,0.10460973531007767,0.10513279587030411,-0.17409667372703552
259.0,-1.7945866584777832,0.10054591298103333,0.09797851741313934,-0.1746910661458969
259.0,-1.7848457098007202,0.09715322405099869,0.09770974516868591,-0.17616020143032074
259.0,-1.7680106163024902,0.10227682441473007,0.10119589418172836,-0.1776735633611679
259.0,-1.7765700817108154,0.11620157212018967,0.11664219200611115,-0.1790565848350525
260.0,-1.7249202728271484,0.1267372965812683,0.12830443680286407,-0.17964567244052887
260.0,-1.7372761964797974,0.09857649356126785,0.10019893944263458,-0.18036668002605438
260.0,-1.7087650299072266,0.13665468990802765,0.13827532529830933,-0.18214748799800873
260.0,-1.6996186971664429,0.1540171056985855,0.15503616631031036,-0.18148837983608246
260.0,-1.6926618814468384,0.14597973227500916,0.1460040658712387,-0.18196359276771545
260.0,-1.6930352449417114,0.14103716611862183,0.1512632817029953,-0.18519800901412964
260.0,-1.7016615867614746,0.13040439784526825,0.13310258090496063,-0.1860332041978836
260.0,-1.6836392879486084,0.12956488132476807,0.12489587813615799,-0.18663641810417175
260.0,-1.6702570915222168,0.10118800401687622,0.09907782077789307,-0.18871432542800903
260.0,-1.7370944023132324,0.10000811517238617,0.09728112816810608,-0.19019314646720886
260.0,-1.7855807542800903,0.13713690638542175,0.13677676022052765,-0.1888003945350647
260.0,-1.8363409042358398,0.1095348447561264,0.11278396844863892,-0.19153770804405212
260.0,-1.857709527015686,0.09480945765972137,0.09356146305799484,-0.19115246832370758
260.0,-1.8641963005065918,0.12206348031759262,0.11727110296487808,-0.19174927473068237
260.0,-1.8561396598815918,0.13266395032405853,0.13148458302021027,-0.1934935301542282
260.0,-1.8132492303848267,0.09341517835855484,0.09046680480241776,-0.19570669531822205
260.0,-1.8237210512161255,0.12927880883216858,0.12586349248886108,-0.19469483196735382
260.0,-1.8969221115112305,0.13021737337112427,0.12820276618003845,-0.19820253551006317
260.0,-1.8453476428985596,0.14770685136318207,0.14334048330783844,-0.19613416492938995
260.0,-1.9126310348510742,0.09210394322872162,0.09135501831769943,-0.19854989647865295
260.0,-1.8708256483078003,0.1043553575873375,0.10579963028430939,-0.19998741149902344
260.0,-1.8292160034179688,0.08744144439697266,0.08735682815313339,-0.20017153024673462
260.0,-1.8565832376480103,0.11633001267910004,0.11277628690004349,-0.2019507735967636
260.0,-1.8795853853225708,0.12580251693725586,0.1273847371339798,-0.20130020380020142
260.0,-1.758655309677124,0.19984550774097443,0.20190976560115814,-0.2027314007282257
260.0,-1.71962308883667,0.23222650587558746,0.23179426789283752,-0.20048965513706207
260.0,-1.922499179840088,0.15225070714950562,0.15244607627391815,-0.20564141869544983
260.0,-1.9452649354934692,0.12543022632598877,0.12332642078399658,-0.20738381147384644
260.0,-1.8900507688522339,0.1263473629951477,0.12517429888248444,-0.20770055055618286
260.0,-1.9093929529190063,0.1281968057155609,0.12766067683696747,-0.208984375
260.0,-1.886110544204712,0.0808722972869873,0.07761989533901215,-0.21100610494613647
260.0,-1.763197422027588,0.1782277673482895,0.17436285316944122,-0.21092835068702698
260.0,-1.6996169090270996,0.20505701005458832,0.2007337510585785,-0.2104661911725998
260.0,-1.7242100238800049,0.1751241683959961,0.17119085788726807,-0.212699294090271
260.0,-1.8044769763946533,0.14263588190078735,0.14237284660339355,-0.21238484978675842
260.0,-1.7837538719177246,0.09944865107536316,0.09310159832239151,-0.2139642834663391
260.0,-1.8414374589920044,0.09967045485973358,0.09766459465026855,-0.2155904918909073
260.0,-1.8031460046768188,0.14779114723205566,0.14800803363323212,-0.21565444767475128
260.0,-1.6689220666885376,0.18539394438266754,0.18562021851539612,-0.21582439541816711
260.0,-1.6826326847076416,0.12020842730998993,0.1191018670797348,-0.2173338532447815
260.0,-1.664644479751587,0.15061384439468384,0.14524558186531067,-0.21601033210754395
260.0,-1.7087990045547485,0.16726770997047424,0.17186319828033447,-0.21711714565753937
260.0,-1.7220394611358643,0.1272270381450653,0.12642046809196472,-0.2193579077720642
260.0,-1.7906601428985596,0.13946044445037842,0.14069369435310364,-0.22587773203849792
261.0,-1.6732420921325684,0.14417758584022522,0.14752937853336334,-0.22346116602420807
261.0,-1.6319273710250854,0.1234462633728981,0.12455524504184723,-0.22361604869365692
261.0,-1.6001255512237549,0.12149053812026978,0.12191957980394363,-0.2264040857553482
261.0,-1.6330691576004028,0.1363428235054016,0.1384972184896469,-0.2262229472398758
261.0,-1.654473066329956,0.1433854103088379,0.14482122659683228,-0.22798511385917664
261.0,-1.6093494892120361,0.16923174262046814,0.16956797242164612,-0.22749334573745728
261.0,-1.6113930940628052,0.180996835231781,0.18272310495376587,-0.22925616800785065
261.0,-1.559874415397644,0.16066493093967438,0.16169756650924683,-0.2293981909751892
261.0,-1.5856853723526,0.13698166608810425,0.13480861485004425,-0.23441343009471893
261.0,-1.6258386373519897,0.12460830807685852,0.12309079617261887,-0.23319144546985626
261.0,-1.6532998085021973,0.11086951196193695,0.10965883731842041,-0.23340937495231628
261.0,-1.7289515733718872,0.10421983152627945,0.10587972402572632,-0.23520538210868835
261.0,-1.7143296003341675,0.12381666153669357,0.12629130482673645,-0.23376280069351196
261.0,-1.7304126024246216,0.14158952236175537,0.14285817742347717,-0.2357858568429947
261.0,-1.771389126777649,0.13122640550136566,0.13346345722675323,-0.2394847273826599
261.0,-1.613039493560791,0.20536766946315765,0.20304512977600098,-0.235883891582489
261.0,-1.6852189302444458,0.1715763658285141,0.1717756688594818,-0.2398199737071991
261.0,-1.7622703313827515,0.12804080545902252,0.1266746073961258,-0.2411496937274933
261.0,-1.7438740730285645,0.17270873486995697,0.17239314317703247,-0.24114887416362762
261.0,-1.6757862567901611,0.17151714861392975,0.17271500825881958,-0.23840618133544922
261.0,-1.653628945350647,0.1375543177127838,0.13718010485172272,-0.24348029494285583
261.0,-1.637823462486267,0.12316397577524185,0.12046390771865845,-0.24508047103881836
261.0,-1.650811791419983,0.18481631577014923,0.18398597836494446,-0.24306894838809967
261.0,-1.7257566452026367,0.21759116649627686,0.21379747986793518,-0.24400781095027924
261.0,-1.670210599899292,0.10686852037906647,0.10968254506587982,-0.24935844540596008
261.0,-1.6267452239990234,0.10343211889266968,0.10301630944013596,-0.248102605342865
261.0,-1.7118160724639893,0.1567631959915161,0.15765249729156494,-0.2500525116920471
261.0,-1.6817190647125244,0.11414115130901337,0.11133642494678497,-0.2512064278125763
261.0,-1.6703031063079834,0.14056292176246643,0.13522756099700928,-0.2513710856437683
261.0,-1.7589181661605835,0.16494514048099518,0.16812971234321594,-0.25259843468666077
261.0,-1.6902410984039307,0.21046440303325653,0.20997054874897003,-0.2502891719341278
261.0,-1.586255431175232,0.22079546749591827,0.22095416486263275,-0.24848224222660065
261.0,-1.5986337661743164,0.1619362235069275,0.16117586195468903,-0.25379759073257446
261.0,-1.6574558019638062,0.15191110968589783,0.14911490678787231,-0.2593350410461426
261.0,-1.763924241065979,0.08932213485240936,0.0891517773270607,-0.25919342041015625
261.0,-1.751178503036499,0.13327090442180634,0.13087978959083557,-0.2601586580276489
261.0,-1.843036413192749,0.11231773346662521,0.1055954247713089,-0.2632369101047516
261.0,-1.7409248352050781,0.17407365143299103,0.17302891612052917,-0.26062649488449097
261.0,-1.580939531326294,0.2124980390071869,0.20971179008483887,-0.26297610998153687
261.0,-1.574217677116394,0.18599364161491394,0.18274319171905518,-0.261705219745636
261.0,-1.6209174394607544,0.15202128887176514,0.1497248411178589,-0.26357704401016235
261.0,-1.7045927047729492,0.12213478982448578,0.12645789980888367,-0.26222455501556396
261.0,-1.759946584701538,0.09957917034626007,0.10157814621925354,-0.2670651078224182
261.0,-1.73126220703125,0.15072569251060486,0.1519559919834137,-0.2666192650794983
262.0,-1.5878530740737915,0.14493396878242493,0.15062949061393738,-0.2674174904823303
262.0,-1.556831955909729,0.13869592547416687,0.1358489841222763,-0.2700479328632355
262.0,-1.4795987606048584,0.16340860724449158,0.16176943480968475,-0.2679961919784546
262.0,-1.5369222164154053,0.15813016891479492,0.16040097177028656,-0.2715514302253723
262.0,-1.5447478294372559,0.10164950788021088,0.10472330451011658,-0.2699388265609741
262.0,-1.5841821432113647,0.11994434148073196,0.12265365570783615,-0.273495614528656
262.0,-1.5587621927261353,0.11526094377040863,0.12317553162574768,-0.27486610412597656
262.0,-1.4759690761566162,0.12205391377210617,0.12057296186685562,-0.27413028478622437
262.0,-1.4502109289169312,0.14679907262325287,0.14418244361877441,-0.275137722492218
262.0,-1.4998033046722412,0.13975466787815094,0.1400218904018402,-0.2762509286403656
262.0,-1.5380754470825195,0.15791070461273193,0.1596841812133789,-0.27623799443244934
262.0,-1.478119134902954,0.2038872241973877,0.20224590599536896,-0.27460387349128723
262.0,-1.482467770576477,0.1374172568321228,0.13844406604766846,-0.27829647064208984
262.0,-1.5196064710617065,0.14674410223960876,0.1442558765411377,-0.2814539968967438
262.0,-1.5147401094436646,0.17390862107276917,0.17200997471809387,-0.28024283051490784
262.0,-1.4093399047851562,0.22568301856517792,0.22916725277900696,-0.27831336855888367
262.0,-1.520060420036316,0.1243983656167984,0.12637750804424286,-0.28572359681129456
262.0,-1.577879548072815,0.13714271783828735,0.14027656614780426,-0.285560667514801
262.0,-1.5388813018798828,0.16974128782749176,0.1727534681558609,-0.283735066652298
262.0,-1.540032148361206,0.17703081667423248,0.17766007781028748,-0.2848552465438843
262.0,-1.519690752029419,0.14854955673217773,0.15043368935585022,-0.2912643551826477
262.0,-1.4845249652862549,0.10469900071620941,0.10675057768821716,-0.2897866368293762
262.0,-1.538156270980835,0.12112589180469513,0.12007243186235428,-0.293348491191864
262.0,-1.5945398807525635,0.13626714050769806,0.1365301012992859,-0.29157784581184387
262.0,-1.5071804523468018,0.13881675899028778,0.1434745192527771,-0.29383739829063416
262.0,-1.422307014465332,0.15495407581329346,0.15331271290779114,-0.2917632460594177
262.0,-1.4415234327316284,0.14148291945457458,0.1455407738685608,-0.2893478572368622
262.0,-1.4779554605484009,0.1309608519077301,0.13155795633792877,-0.2938048243522644
262.0,-1.5105953216552734,0.15001538395881653,0.1490524560213089,-0.29522132873535156
262.0,-1.5642554759979248,0.1286550760269165,0.13064530491828918,-0.2932005226612091
262.0,-1.6379579305648804,0.16706867516040802,0.16487805545330048,-0.29952847957611084
262.0,-1.5396612882614136,0.15867961943149567,0.15756091475486755,-0.30026310682296753
262.0,-1.4948973655700684,0.1422642171382904,0.14115968346595764,-0.30602866411209106
262.0,-1.3633735179901123,0.16025017201900482,0.16020038723945618,-0.29756584763526917
262.0,-1.4584468603134155,0.165790393948555,0.16725248098373413,-0.2968668043613434
262.0,-1.499036431312561,0.1493469923734665,0.1505437195301056,-0.30097508430480957
262.0,-1.649190902709961,0.10831525921821594,0.10805149376392365,-0.30545973777770996
262.0,-1.620790958404541,0.19380295276641846,0.1955091506242752,-0.3062635660171509
262.0,-1.3392176628112793,0.2431977540254593,0.24704444408416748,-0.30347204208374023
262.0,-1.3154165744781494,0.2009115070104599,0.19878174364566803,-0.30704590678215027
262.0,-1.3658173084259033,0.14630715548992157,0.14805226027965546,-0.30952024459838867
262.0,-1.5232453346252441,0.17357812821865082,0.1819622814655304,-0.31201741099357605
262.0,-1.491631031036377,0.2038482129573822,0.20535583794116974,-0.29887691140174866
262.0,-1.558119535446167,0.17486423254013062,0.17282679677009583,-0.3071633577346802
263.0,-1.4154846668243408,0.14322993159294128,0.15350341796875,-0.3091665208339691
263.0,-1.3963100910186768,0.14358264207839966,0.14183896780014038,-0.31490829586982727
263.0,-1.2504067420959473,0.18197841942310333,0.1831323504447937,-0.31467127799987793
263.0,-1.281134843826294,0.2652452290058136,0.2687840759754181,-0.31319665908813477
263.0,-1.3927512168884277,0.17687655985355377,0.17954295873641968,-0.31488749384880066
263.0,-1.4326717853546143,0.15996535122394562,0.15864847600460052,-0.31700393557548523
263.0,-1.3703593015670776,0.19339793920516968,0.20090100169181824,-0.3148021101951599
263.0,-1.2849745750427246,0.17672644555568695,0.1834031194448471,-0.3171260952949524
263.0,-1.227294921875,0.1522105634212494,0.14966066181659698,-0.31856629252433777
263.0,-1.3278446197509766,0.15747928619384766,0.16018855571746826,-0.32260066270828247
263.0,-1.4624403715133667,0.19051551818847656,0.19584518671035767,-0.3248573839664459
263.0,-1.5123382806777954,0.22101891040802002,0.22071924805641174,-0.3245885968208313
263.0,-1.4618457555770874,0.15563690662384033,0.15352275967597961,-0.3253312408924103
263.0,-1.3701136112213135,0.16029968857765198,0.16154544055461884,-0.3270588219165802
263.0,-1.2886098623275757,0.18629977107048035,0.18604165315628052,-0.32544633746147156
263.0,-1.2474784851074219,0.13677778840065002,0.13593587279319763,-0.32580089569091797
263.0,-1.3981784582138062,0.1433035284280777,0.14760777354240417,-0.33193182945251465
263.0,-1.487337350845337,0.11637704074382782,0.12229077517986298,-0.32665327191352844
263.0,-1.5029051303863525,0.15590283274650574,0.1566505879163742,-0.3307962417602539
263.0,-1.4663376808166504,0.13660146296024323,0.14057110249996185,-0.33102738857269287
263.0,-1.3264031410217285,0.12885241210460663,0.13401459157466888,-0.3334224820137024
263.0,-1.224808692932129,0.1459493786096573,0.14940553903579712,-0.3338494598865509
263.0,-1.2627192735671997,0.15489661693572998,0.16011565923690796,-0.3348824381828308
263.0,-1.4997925758361816,0.13927090167999268,0.140023872256279,-0.33911168575286865
263.0,-1.4405620098114014,0.12494619190692902,0.12560266256332397,-0.3356249928474426
263.0,-1.4183703660964966,0.16869033873081207,0.16973909735679626,-0.33867233991622925
263.0,-1.4061956405639648,0.17737989127635956,0.18229937553405762,-0.3392828404903412
