[2025-07-06 23:52:45] [10.543634414672852, 11.732769012451172]
[2025-07-06 23:52:45] [20.845306396484375, 10.640686988830566]
[2025-07-06 23:52:45] [15.369758605957031, 13.092552185058594]
[2025-07-06 23:52:45] [15.40235710144043, 10.286314964294434]
[2025-07-06 23:52:45] [26.474414825439453, 11.185431480407715]
[2025-07-06 23:52:45] [13.136401176452637, 10.975057601928711]
[2025-07-06 23:52:45] [14.835319519042969, 12.999794960021973]
[2025-07-06 23:52:45] [21.03881072998047, 11.524430274963379]
[2025-07-06 23:52:45] [12.514179229736328, 10.77564811706543]
[2025-07-06 23:52:45] [23.064289093017578, 13.925435066223145]
[2025-07-06 23:52:45] [24.812591552734375, 12.355558395385742]
[2025-07-06 23:52:45] [19.837366104125977, 10.550654411315918]
[2025-07-06 23:52:45] [15.349302291870117, 11.374055862426758]
[2025-07-06 23:52:45] [19.966947555541992, 11.182085037231445]
[2025-07-06 23:52:45] [10.107160568237305, 10.931585311889648]
[2025-07-06 23:52:45] [14.670867919921875, 10.4039945602417]
[2025-07-06 23:52:45] [10.546442031860352, 14.6727294921875]
[2025-07-06 23:52:45] [10.145319938659668, 15.86466121673584]
[2025-07-06 23:52:45] [12.825202941894531, 12.44266128540039]
[2025-07-06 23:52:45] [16.469470977783203, 15.8318452835083]
[2025-07-06 23:52:45] [16.086008071899414, 11.816651344299316]
[2025-07-06 23:52:45] [22.753662109375, 10.631464958190918]
[2025-07-06 23:52:45] [14.641218185424805, 11.769864082336426]
[2025-07-06 23:52:45] [13.268473625183105, 11.658693313598633]
[2025-07-06 23:52:45] [16.117904663085938, 11.03486442565918]
[2025-07-06 23:52:45] [12.520580291748047, 12.385573387145996]
[2025-07-06 23:52:45] [11.897926330566406, 16.674633026123047]
[2025-07-06 23:52:45] [12.366182327270508, 12.921825408935547]
[2025-07-06 23:52:45] [21.012699127197266, 12.050287246704102]
[2025-07-06 23:52:45] [14.98575496673584, 10.363492965698242]
[2025-07-06 23:52:45] [21.07729721069336, 12.315729141235352]
[2025-07-06 23:52:46] [20.049968719482422, 13.85610580444336]
[2025-07-06 23:52:46] [10.324877738952637, 10.617310523986816]
[2025-07-06 23:52:46] [11.53500747680664, 10.730064392089844]
[2025-07-06 23:52:46] [20.539443969726562, 11.103665351867676]
[2025-07-06 23:52:46] [11.2841215133667, 14.738420486450195]
[2025-07-06 23:52:46] [28.864227294921875, 11.583093643188477]
[2025-07-06 23:52:46] [15.697067260742188, 14.983219146728516]
[2025-07-06 23:52:46] [20.881860733032227, 11.942693710327148]
[2025-07-06 23:52:46] [11.117116928100586, 15.806975364685059]
[2025-07-06 23:52:46] [21.875471115112305, 12.296786308288574]
[2025-07-06 23:52:46] [24.697744369506836, 13.377291679382324]
[2025-07-06 23:52:46] [19.23659896850586, 11.699784278869629]
[2025-07-06 23:52:46] [19.8348445892334, 10.786629676818848]
[2025-07-06 23:52:46] [17.67458152770996, 11.388604164123535]
[2025-07-06 23:52:46] [13.153345108032227, 12.449308395385742]
[2025-07-06 23:52:46] [11.137677192687988, 12.30468463897705]
[2025-07-06 23:52:46] [15.331944465637207, 10.695923805236816]
[2025-07-06 23:52:46] [12.934041023254395, 11.449043273925781]
[2025-07-06 23:52:46] [14.783279418945312, 16.594289779663086]
[2025-07-06 23:52:46] [18.15023422241211, 12.358829498291016]
[2025-07-06 23:52:46] [13.845823287963867, 15.09390926361084]
[2025-07-06 23:52:46] [11.525744438171387, 11.609295845031738]
[2025-07-06 23:52:46] [21.929668426513672, 11.03737735748291]
[2025-07-06 23:52:46] [12.693424224853516, 11.435951232910156]
[2025-07-06 23:52:46] [22.943748474121094, 12.012414932250977]
[2025-07-06 23:52:46] [15.056900978088379, 10.208983421325684]
[2025-07-06 23:52:46] [13.344539642333984, 11.134668350219727]
[2025-07-06 23:52:46] [21.90312957763672, 10.369007110595703]
[2025-07-06 23:52:46] [11.87105655670166, 10.561097145080566]
[2025-07-06 23:52:46] [12.484804153442383, 11.539632797241211]
[2025-07-06 23:52:46] [20.252857208251953, 13.977659225463867]
[2025-07-06 23:52:46] [23.13030242919922, 11.73228645324707]
[2025-07-06 23:52:46] [13.664056777954102, 14.188026428222656]
[2025-07-06 23:52:46] [23.079143524169922, 13.29157829284668]
[2025-07-06 23:52:46] [14.289680480957031, 12.248861312866211]
[2025-07-06 23:52:46] [21.7015380859375, 11.137292861938477]
[2025-07-06 23:52:46] [10.646122932434082, 17.047502517700195]
[2025-07-06 23:52:46] [15.298606872558594, 11.460491180419922]
[2025-07-06 23:52:46] [21.633237838745117, 13.054265975952148]
[2025-07-06 23:52:46] [26.75296401977539, 11.719104766845703]
[2025-07-06 23:52:46] [12.578875541687012, 14.668499946594238]
[2025-07-06 23:52:46] [10.503873825073242, 11.271707534790039]
[2025-07-06 23:52:46] [16.956951141357422, 11.620584487915039]
[2025-07-06 23:52:46] [18.105634689331055, 13.206100463867188]
[2025-07-06 23:52:46] [15.076787948608398, 11.58028793334961]
[2025-07-06 23:52:46] [22.732032775878906, 15.867444038391113]
[2025-07-06 23:52:46] [15.522953033447266, 11.9512300491333]
[2025-07-06 23:52:46] [20.097980499267578, 11.242199897766113]
[2025-07-06 23:52:46] [18.14769172668457, 14.389200210571289]
[2025-07-06 23:52:46] [12.171037673950195, 11.210428237915039]
[2025-07-06 23:52:46] [14.55268383026123, 15.308011054992676]
[2025-07-06 23:52:46] [12.047414779663086, 11.330974578857422]
[2025-07-06 23:52:46] [13.238931655883789, 15.977574348449707]
[2025-07-06 23:52:46] [13.068950653076172, 13.959230422973633]
[2025-07-06 23:52:46] [22.009708404541016, 10.339978218078613]
[2025-07-06 23:52:46] [12.095194816589355, 11.09094524383545]
[2025-07-06 23:52:46] [11.52871036529541, 12.672197341918945]
[2025-07-06 23:52:46] [22.398971557617188, 11.214070320129395]
[2025-07-06 23:52:46] [14.99360466003418, 11.635890007019043]
[2025-07-06 23:52:46] [10.857380867004395, 13.066488265991211]
[2025-07-06 23:52:46] [21.254364013671875, 12.26240348815918]
[2025-07-06 23:52:46] [24.930042266845703, 11.883367538452148]
[2025-07-06 23:52:46] [24.05747413635254, 19.135961532592773]
[2025-07-06 23:52:46] [17.430627822875977, 11.062857627868652]
[2025-07-06 23:52:46] [24.21749496459961, 10.60107135772705]
[2025-07-06 23:52:46] [10.05435848236084, 10.620424270629883]
[2025-07-06 23:52:46] [17.992271423339844, 13.291422843933105]
[2025-07-06 23:52:46] [13.267899513244629, 11.055402755737305]
[2025-07-06 23:52:46] [17.89156723022461, 12.799145698547363]
[2025-07-06 23:52:46] [11.450825691223145, 10.917015075683594]
[2025-07-06 23:52:46] [14.024462699890137, 10.802472114562988]
[2025-07-06 23:52:46] [14.144554138183594, 13.559894561767578]
[2025-07-06 23:52:46] [10.94029426574707, 11.527790069580078]
[2025-07-06 23:52:46] [20.465526580810547, 11.364370346069336]
[2025-07-06 23:52:46] [20.117048263549805, 11.219182968139648]
[2025-07-06 23:52:46] [18.280893325805664, 10.737218856811523]
[2025-07-06 23:52:46] [14.81226921081543, 10.392372131347656]
[2025-07-06 23:52:46] [18.250385284423828, 10.467217445373535]
[2025-07-06 23:52:46] [11.23897933959961, 14.9557523727417]
[2025-07-06 23:52:46] [17.122417449951172, 15.204687118530273]
[2025-07-06 23:52:46] [11.037178039550781, 14.365249633789062]
[2025-07-06 23:52:46] [18.224925994873047, 14.359671592712402]
[2025-07-06 23:52:46] [17.34016990661621, 12.916973114013672]
[2025-07-06 23:52:46] [13.234587669372559, 12.513038635253906]
[2025-07-06 23:52:46] [27.9477596282959, 10.617544174194336]
[2025-07-06 23:52:46] [11.250282287597656, 11.153121948242188]
[2025-07-06 23:52:46] [17.96885108947754, 15.019286155700684]
[2025-07-06 23:52:46] [18.32903289794922, 10.79224967956543]
[2025-07-06 23:52:46] [12.121245384216309, 10.3717622756958]
[2025-07-06 23:52:46] [11.059669494628906, 13.762992858886719]
[2025-07-06 23:52:46] [12.439908027648926, 12.968371391296387]
[2025-07-06 23:52:46] [13.727017402648926, 11.59544849395752]
[2025-07-06 23:52:46] [15.32874584197998, 13.789799690246582]
[2025-07-06 23:52:46] [24.566917419433594, 14.541805267333984]
[2025-07-06 23:52:46] [14.417492866516113, 11.16129207611084]
[2025-07-06 23:52:46] [17.304121017456055, 10.97472095489502]
[2025-07-06 23:52:46] [11.970638275146484, 12.07178783416748]
[2025-07-06 23:52:46] [10.397900581359863, 11.220458984375]
[2025-07-06 23:52:46] [15.299101829528809, 11.111252784729004]
[2025-07-06 23:52:46] [25.245399475097656, 10.38979721069336]
[2025-07-06 23:52:46] [27.60428237915039, 12.126802444458008]
[2025-07-06 23:52:46] [22.202499389648438, 13.074335098266602]
[2025-07-06 23:52:46] [14.398260116577148, 10.415217399597168]
[2025-07-06 23:52:46] [12.955877304077148, 11.602274894714355]
[2025-07-06 23:52:46] [10.753594398498535, 10.575472831726074]
[2025-07-06 23:52:46] [18.608264923095703, 11.710058212280273]
[2025-07-06 23:52:46] [16.235666275024414, 11.857221603393555]
[2025-07-06 23:52:46] [15.99993896484375, 11.842710494995117]
[2025-07-06 23:52:46] [21.350963592529297, 13.734247207641602]
[2025-07-06 23:52:46] [26.717029571533203, 14.70048713684082]
[2025-07-06 23:52:46] [11.576139450073242, 13.922931671142578]
[2025-07-06 23:52:46] [11.98984432220459, 13.758218765258789]
[2025-07-06 23:52:46] [14.116353034973145, 11.031536102294922]
[2025-07-06 23:52:46] [23.316085815429688, 10.480865478515625]
[2025-07-06 23:52:46] [27.337318420410156, 10.659838676452637]
[2025-07-06 23:52:46] [16.641674041748047, 11.13105297088623]
[2025-07-06 23:52:46] [10.751659393310547, 12.215439796447754]
[2025-07-06 23:52:46] [17.974647521972656, 14.167802810668945]
[2025-07-06 23:52:46] [12.725689888000488, 12.963967323303223]
[2025-07-06 23:52:46] [11.358292579650879, 10.662764549255371]
[2025-07-06 23:52:46] [13.70754337310791, 10.47225284576416]
[2025-07-06 23:52:46] [22.80706024169922, 10.628344535827637]
[2025-07-06 23:52:46] [23.831613540649414, 11.199590682983398]
[2025-07-06 23:52:46] [19.335403442382812, 10.95061206817627]
[2025-07-06 23:52:46] [11.765592575073242, 12.420587539672852]
[2025-07-06 23:52:46] [14.270217895507812, 12.071273803710938]
[2025-07-06 23:52:46] [19.711795806884766, 11.49878978729248]
[2025-07-06 23:52:46] [14.505987167358398, 12.99081802368164]
[2025-07-06 23:52:46] [17.46561622619629, 12.414596557617188]
[2025-07-06 23:52:46] [19.765277862548828, 11.115692138671875]
[2025-07-06 23:52:46] [17.352197647094727, 10.734378814697266]
[2025-07-06 23:52:46] [25.026409149169922, 10.292007446289062]
[2025-07-06 23:52:46] [25.9776668548584, 15.433913230895996]
[2025-07-06 23:52:46] [23.08594512939453, 11.150003433227539]
[2025-07-06 23:52:46] [24.437320709228516, 11.611516952514648]
[2025-07-06 23:52:46] [13.352961540222168, 11.107863426208496]
[2025-07-06 23:52:46] [11.172931671142578, 10.378131866455078]
[2025-07-06 23:52:46] [11.776215553283691, 12.689920425415039]
[2025-07-06 23:52:46] [16.936613082885742, 13.353878021240234]
[2025-07-06 23:52:46] [14.750956535339355, 11.130497932434082]
[2025-07-06 23:52:46] [20.007858276367188, 10.455948829650879]
[2025-07-06 23:52:46] [14.222262382507324, 11.637761116027832]
[2025-07-06 23:52:46] [13.903467178344727, 16.03200912475586]
[2025-07-06 23:52:46] [13.83944320678711, 10.998703002929688]
[2025-07-06 23:52:46] [15.154815673828125, 11.522294044494629]
[2025-07-06 23:52:46] [11.557007789611816, 10.98637866973877]
[2025-07-06 23:52:46] [19.444122314453125, 14.088327407836914]
[2025-07-06 23:52:46] [13.598447799682617, 12.324023246765137]
[2025-07-06 23:52:46] [20.714921951293945, 10.731653213500977]
[2025-07-06 23:52:46] [18.211944580078125, 11.863631248474121]
[2025-07-06 23:52:46] [19.064292907714844, 12.092844009399414]
[2025-07-06 23:52:46] [19.225589752197266, 15.065722465515137]
[2025-07-06 23:52:46] [18.934162139892578, 13.439037322998047]
[2025-07-06 23:52:46] [11.451420783996582, 12.32792854309082]
[2025-07-06 23:52:46] [10.122516632080078, 12.081256866455078]
[2025-07-06 23:52:46] [11.237764358520508, 13.583763122558594]
[2025-07-06 23:52:46] [14.589902877807617, 12.979192733764648]
[2025-07-06 23:52:46] [12.810598373413086, 12.270842552185059]
[2025-07-06 23:52:46] [13.59166145324707, 11.728981018066406]
[2025-07-06 23:52:46] [21.28940200805664, 10.377825736999512]
[2025-07-06 23:52:46] [17.83916473388672, 11.622081756591797]
[2025-07-06 23:52:46] [20.19484519958496, 11.713600158691406]
[2025-07-06 23:52:46] [20.007427215576172, 12.283459663391113]
[2025-07-06 23:52:46] [11.529685020446777, 10.142589569091797]
[2025-07-06 23:52:46] [20.42160415649414, 12.226118087768555]
[2025-07-06 23:52:46] [14.071826934814453, 12.768571853637695]
[2025-07-06 23:52:46] [14.270048141479492, 12.222616195678711]
[2025-07-06 23:52:46] [20.010995864868164, 12.176344871520996]
[2025-07-06 23:52:46] [18.777116775512695, 11.456201553344727]
[2025-07-06 23:52:46] [10.898269653320312, 10.801608085632324]
[2025-07-06 23:52:46] [10.476923942565918, 12.929486274719238]
[2025-07-06 23:52:46] [14.6033935546875, 11.364408493041992]
[2025-07-06 23:52:46] [18.297544479370117, 11.939055442810059]
[2025-07-06 23:52:46] [14.210695266723633, 11.706354141235352]
[2025-07-06 23:52:46] [25.634746551513672, 12.840469360351562]
[2025-07-06 23:52:46] [21.734886169433594, 13.007977485656738]
[2025-07-06 23:52:46] [18.025999069213867, 10.86904239654541]
[2025-07-06 23:52:46] [14.16737174987793, 14.303415298461914]
[2025-07-06 23:52:46] [14.887407302856445, 10.837276458740234]
[2025-07-06 23:52:46] [18.734596252441406, 11.770676612854004]
[2025-07-06 23:52:46] [11.888078689575195, 13.186978340148926]
[2025-07-06 23:52:46] [13.84288215637207, 10.829660415649414]
[2025-07-06 23:52:46] [16.372955322265625, 11.055061340332031]
[2025-07-06 23:52:46] [19.944602966308594, 12.46786880493164]
[2025-07-06 23:52:46] [21.159374237060547, 13.640521049499512]
[2025-07-06 23:52:46] [24.443206787109375, 10.252142906188965]
[2025-07-06 23:52:46] [11.5029296875, 10.517473220825195]
[2025-07-06 23:52:46] [21.205474853515625, 15.29857063293457]
[2025-07-06 23:52:46] [10.623661041259766, 14.928810119628906]
[2025-07-06 23:52:46] [29.413618087768555, 14.933633804321289]
[2025-07-06 23:52:46] [10.068038940429688, 10.764484405517578]
[2025-07-06 23:52:46] [13.099881172180176, 17.5592098236084]
[2025-07-06 23:52:46] [13.665560722351074, 12.655555725097656]
[2025-07-06 23:52:46] [16.62873077392578, 13.998116493225098]
[2025-07-06 23:52:46] [16.550588607788086, 11.078895568847656]
[2025-07-06 23:52:46] [12.156085014343262, 11.476515769958496]
[2025-07-06 23:52:46] [23.246803283691406, 14.647534370422363]
[2025-07-06 23:52:46] [16.348297119140625, 10.677482604980469]
[2025-07-06 23:52:46] [23.115840911865234, 11.772172927856445]
[2025-07-06 23:52:46] [12.620353698730469, 13.951922416687012]
[2025-07-06 23:52:46] [17.216583251953125, 13.11031723022461]
[2025-07-06 23:52:46] [16.471120834350586, 11.94778823852539]
[2025-07-06 23:52:46] [10.272140502929688, 11.519719123840332]
[2025-07-06 23:52:46] [12.641575813293457, 13.552248001098633]
[2025-07-06 23:52:46] [12.251453399658203, 14.980363845825195]
[2025-07-06 23:52:46] [20.348224639892578, 13.467541694641113]
[2025-07-06 23:52:46] [13.399604797363281, 10.759256362915039]
[2025-07-06 23:52:46] [16.708003997802734, 10.699606895446777]
[2025-07-06 23:52:46] [11.175639152526855, 11.700196266174316]
[2025-07-06 23:52:46] [17.8017578125, 11.342954635620117]
[2025-07-06 23:52:46] [25.676429748535156, 13.06679630279541]
[2025-07-06 23:52:46] [15.848596572875977, 11.970051765441895]
[2025-07-06 23:52:46] [28.81584930419922, 10.554015159606934]
[2025-07-06 23:52:46] [12.108318328857422, 14.792454719543457]
[2025-07-06 23:52:46] [17.523893356323242, 14.10987663269043]
[2025-07-06 23:52:46] [14.872483253479004, 10.947568893432617]
[2025-07-06 23:52:46] [18.06158447265625, 11.257848739624023]
[2025-07-06 23:52:46] [13.94383716583252, 11.480520248413086]
[2025-07-06 23:52:46] [13.204882621765137, 14.322120666503906]
[2025-07-06 23:52:46] [14.286458015441895, 11.251618385314941]
[2025-07-06 23:52:47] [17.743864059448242, 10.281916618347168]
[2025-07-06 23:52:47] [21.6722469329834, 11.68142318725586]
[2025-07-06 23:52:47] [16.47563362121582, 10.957939147949219]
[2025-07-06 23:52:47] [18.92400360107422, 11.676992416381836]
[2025-07-06 23:52:47] [16.511682510375977, 13.546318054199219]
[2025-07-06 23:52:47] [24.53118133544922, 14.870676040649414]
[2025-07-06 23:52:47] [11.119104385375977, 10.876852035522461]
[2025-07-06 23:52:47] [18.652103424072266, 16.619094848632812]
[2025-07-06 23:52:47] [13.168251037597656, 11.806852340698242]
[2025-07-06 23:52:47] [11.874302864074707, 11.038858413696289]
[2025-07-06 23:52:47] [17.956729888916016, 11.935070991516113]
[2025-07-06 23:52:47] [16.09016227722168, 11.600057601928711]
[2025-07-06 23:52:47] [17.085147857666016, 19.237703323364258]
[2025-07-06 23:52:47] [15.605985641479492, 10.100537300109863]
[2025-07-06 23:52:47] [12.340556144714355, 11.38484001159668]
[2025-07-06 23:52:47] [12.215164184570312, 17.14220428466797]
[2025-07-06 23:52:47] [21.31011390686035, 12.987947463989258]
[2025-07-06 23:52:47] [18.113162994384766, 13.023967742919922]
[2025-07-06 23:52:47] [22.305419921875, 11.504220008850098]
[2025-07-06 23:52:47] [18.51358413696289, 14.453039169311523]
[2025-07-06 23:52:47] [12.177446365356445, 11.450539588928223]
[2025-07-06 23:52:47] [16.974552154541016, 13.976642608642578]
[2025-07-06 23:52:47] [12.411285400390625, 11.05754566192627]
[2025-07-06 23:52:47] [14.501216888427734, 10.622395515441895]
[2025-07-06 23:52:47] [17.652969360351562, 11.931465148925781]
[2025-07-06 23:52:47] [13.210307121276855, 14.487693786621094]
[2025-07-06 23:52:47] [26.845340728759766, 11.519623756408691]
[2025-07-06 23:52:47] [21.030441284179688, 11.998380661010742]
[2025-07-06 23:52:47] [18.824382781982422, 10.760138511657715]
[2025-07-06 23:52:47] [10.936047554016113, 13.740525245666504]
[2025-07-06 23:52:47] [14.785776138305664, 12.031646728515625]
[2025-07-06 23:52:47] [12.550233840942383, 11.00445556640625]
[2025-07-06 23:52:47] [12.38652515411377, 10.31045913696289]
[2025-07-06 23:52:47] [14.230287551879883, 12.180854797363281]
[2025-07-06 23:52:47] [18.04560089111328, 13.38589096069336]
[2025-07-06 23:52:47] [11.99067211151123, 12.912769317626953]
[2025-07-06 23:52:47] [16.62584114074707, 10.543488502502441]
[2025-07-06 23:52:47] [13.4321870803833, 12.241985321044922]
[2025-07-06 23:52:47] [14.614846229553223, 11.54595947265625]
[2025-07-06 23:52:47] [12.773719787597656, 10.132871627807617]
[2025-07-06 23:52:47] [16.70235824584961, 12.524209976196289]
[2025-07-06 23:52:47] [11.826427459716797, 10.760771751403809]
[2025-07-06 23:52:47] [21.994003295898438, 13.273405075073242]
[2025-07-06 23:52:47] [11.69632625579834, 12.022344589233398]
[2025-07-06 23:52:47] [12.196208953857422, 10.494363784790039]
[2025-07-06 23:52:47] [18.533037185668945, 11.89744758605957]
[2025-07-06 23:52:47] [22.708215713500977, 10.499674797058105]
[2025-07-06 23:52:47] [17.026119232177734, 14.461492538452148]
[2025-07-06 23:52:47] [18.688552856445312, 11.312215805053711]
[2025-07-06 23:52:47] [11.125251770019531, 10.313538551330566]
[2025-07-06 23:52:47] [21.052196502685547, 14.32799243927002]
[2025-07-06 23:52:47] [19.50681495666504, 11.268270492553711]
[2025-07-06 23:52:47] [12.309469223022461, 11.661873817443848]
[2025-07-06 23:52:47] [14.58879280090332, 13.788647651672363]
[2025-07-06 23:52:47] [14.92336654663086, 10.556164741516113]
[2025-07-06 23:52:47] [15.460554122924805, 10.972084045410156]
[2025-07-06 23:52:47] [11.075522422790527, 14.365008354187012]
[2025-07-06 23:52:47] [16.41384506225586, 11.51046085357666]
[2025-07-06 23:52:47] [15.36873722076416, 10.487010955810547]
[2025-07-06 23:52:47] [23.688316345214844, 11.705881118774414]
[2025-07-06 23:52:47] [13.753669738769531, 12.04917049407959]
[2025-07-06 23:52:47] [14.27431869506836, 12.360041618347168]
[2025-07-06 23:52:47] [12.532835960388184, 10.371554374694824]
[2025-07-06 23:52:47] [15.355464935302734, 12.459880828857422]
[2025-07-06 23:52:47] [11.193035125732422, 11.33912181854248]
[2025-07-06 23:52:47] [18.995338439941406, 12.373109817504883]
[2025-07-06 23:52:47] [11.797686576843262, 13.108211517333984]
[2025-07-06 23:52:47] [13.077125549316406, 12.267297744750977]
[2025-07-06 23:52:47] [22.41429901123047, 11.02369499206543]
[2025-07-06 23:52:47] [11.679272651672363, 11.77445125579834]
[2025-07-06 23:52:47] [12.652644157409668, 11.89812183380127]
[2025-07-06 23:52:47] [13.637187004089355, 11.811918258666992]
[2025-07-06 23:52:47] [19.925024032592773, 13.31204605102539]
[2025-07-06 23:52:47] [15.072124481201172, 10.92681884765625]
[2025-07-06 23:52:47] [21.93986701965332, 11.438465118408203]
[2025-07-06 23:52:47] [10.952225685119629, 11.621387481689453]
[2025-07-06 23:52:47] [12.755508422851562, 12.360936164855957]
[2025-07-06 23:52:47] [11.819585800170898, 10.447921752929688]
[2025-07-06 23:52:47] [16.572315216064453, 12.00581169128418]
[2025-07-06 23:52:47] [18.840076446533203, 10.32091236114502]
[2025-07-06 23:52:47] [20.032108306884766, 11.817728042602539]
[2025-07-06 23:52:47] [11.902100563049316, 10.777496337890625]
[2025-07-06 23:52:47] [18.105358123779297, 14.285816192626953]
[2025-07-06 23:52:47] [23.239910125732422, 19.07192039489746]
[2025-07-06 23:52:47] [11.032711029052734, 10.982791900634766]
[2025-07-06 23:52:47] [10.734722137451172, 16.798587799072266]
[2025-07-06 23:52:47] [17.49052619934082, 11.486944198608398]
[2025-07-06 23:52:47] [24.540203094482422, 13.057287216186523]
[2025-07-06 23:52:47] [13.103925704956055, 15.855501174926758]
[2025-07-06 23:52:47] [10.94251823425293, 10.43813419342041]
[2025-07-06 23:52:47] [17.58418083190918, 14.959550857543945]
[2025-07-06 23:52:47] [12.85915756225586, 10.554405212402344]
[2025-07-06 23:52:47] [13.866271018981934, 11.190072059631348]
[2025-07-06 23:52:47] [11.121089935302734, 10.809243202209473]
[2025-07-06 23:52:47] [11.679704666137695, 11.618518829345703]
[2025-07-06 23:52:47] [12.162741661071777, 12.762454986572266]
[2025-07-06 23:52:47] [11.476652145385742, 14.180150985717773]
[2025-07-06 23:52:47] [18.44016456604004, 11.70096206665039]
[2025-07-06 23:52:47] [10.73921012878418, 10.932515144348145]
[2025-07-06 23:52:47] [16.765377044677734, 15.187318801879883]
[2025-07-06 23:52:47] [13.355170249938965, 10.665263175964355]
[2025-07-06 23:52:47] [14.50953483581543, 12.250961303710938]
[2025-07-06 23:52:47] [12.909089088439941, 13.01086139678955]
[2025-07-06 23:52:47] [18.623416900634766, 11.700414657592773]
[2025-07-06 23:52:47] [20.060714721679688, 10.891363143920898]
[2025-07-06 23:52:47] [19.913541793823242, 10.412866592407227]
[2025-07-06 23:52:47] [15.169782638549805, 13.62309741973877]
[2025-07-06 23:52:47] [12.160467147827148, 11.012577056884766]
[2025-07-06 23:52:47] [12.089631080627441, 16.363069534301758]
[2025-07-06 23:52:47] [16.146127700805664, 10.64488410949707]
[2025-07-06 23:52:47] [13.061973571777344, 12.277316093444824]
[2025-07-06 23:52:47] [12.773544311523438, 12.576895713806152]
[2025-07-06 23:52:47] [15.060434341430664, 10.644147872924805]
[2025-07-06 23:52:47] [16.05721664428711, 13.08555793762207]
[2025-07-06 23:52:47] [10.454362869262695, 16.562002182006836]
[2025-07-06 23:52:47] [13.780847549438477, 12.058088302612305]
[2025-07-06 23:52:47] [14.884718894958496, 14.442323684692383]
[2025-07-06 23:52:47] [15.523161888122559, 12.92342472076416]
[2025-07-06 23:52:47] [13.395123481750488, 10.886221885681152]
[2025-07-06 23:52:47] [17.173233032226562, 13.882356643676758]
[2025-07-06 23:52:47] [24.12036895751953, 12.901386260986328]
[2025-07-06 23:52:47] [19.480785369873047, 12.002294540405273]
[2025-07-06 23:52:47] [10.095441818237305, 11.055867195129395]
[2025-07-06 23:52:47] [21.727428436279297, 12.691253662109375]
[2025-07-06 23:52:47] [17.841632843017578, 13.165328979492188]
[2025-07-06 23:52:47] [11.108504295349121, 11.258062362670898]
[2025-07-06 23:52:47] [15.361145973205566, 11.534162521362305]
[2025-07-06 23:52:47] [14.231419563293457, 11.668672561645508]
[2025-07-06 23:52:47] [10.272195816040039, 13.383295059204102]
[2025-07-06 23:52:47] [10.065573692321777, 10.417219161987305]
[2025-07-06 23:52:47] [12.373644828796387, 12.263537406921387]
[2025-07-06 23:52:47] [12.320806503295898, 10.504615783691406]
[2025-07-06 23:52:47] [11.37150764465332, 10.843729972839355]
[2025-07-06 23:52:47] [10.27797794342041, 11.60269546508789]
[2025-07-06 23:52:47] [19.753028869628906, 12.558229446411133]
[2025-07-06 23:52:47] [19.95075225830078, 10.392337799072266]
[2025-07-06 23:52:47] [11.548861503601074, 10.331483840942383]
[2025-07-06 23:52:47] [18.644079208374023, 11.200292587280273]
[2025-07-06 23:52:47] [15.10646915435791, 10.65190315246582]
[2025-07-06 23:52:47] [10.372458457946777, 11.792229652404785]
[2025-07-06 23:52:47] [21.99009132385254, 10.921366691589355]
[2025-07-06 23:52:47] [13.412078857421875, 10.793440818786621]
[2025-07-06 23:52:47] [14.147295951843262, 10.988921165466309]
[2025-07-06 23:52:47] [20.0985107421875, 11.931528091430664]
[2025-07-06 23:52:47] [18.842281341552734, 11.386154174804688]
[2025-07-06 23:52:47] [12.515779495239258, 11.067376136779785]
[2025-07-06 23:52:47] [23.437702178955078, 10.797224998474121]
[2025-07-06 23:52:47] [23.703638076782227, 11.672830581665039]
[2025-07-06 23:52:47] [18.443317413330078, 11.186959266662598]
[2025-07-06 23:52:47] [10.46532917022705, 12.024173736572266]
[2025-07-06 23:52:47] [19.731433868408203, 10.436237335205078]
[2025-07-06 23:52:47] [16.570688247680664, 10.742838859558105]
[2025-07-06 23:52:47] [10.331070899963379, 15.653667449951172]
[2025-07-06 23:52:47] [10.306252479553223, 14.372756004333496]
[2025-07-06 23:52:47] [15.200161933898926, 10.8621244430542]
[2025-07-06 23:52:47] [18.001846313476562, 12.581170082092285]
[2025-07-06 23:52:47] [22.52764129638672, 11.793718338012695]
[2025-07-06 23:52:47] [14.787850379943848, 13.37887191772461]
[2025-07-06 23:52:47] [13.944798469543457, 13.876574516296387]
[2025-07-06 23:52:47] [13.10079574584961, 12.088033676147461]
[2025-07-06 23:52:47] [11.48255729675293, 11.708045959472656]
[2025-07-06 23:52:47] [11.188211441040039, 10.238152503967285]
[2025-07-06 23:52:47] [14.214877128601074, 10.831748962402344]
[2025-07-06 23:52:47] [10.347330093383789, 12.248409271240234]
[2025-07-06 23:52:47] [13.377103805541992, 11.651442527770996]
[2025-07-06 23:52:47] [14.337081909179688, 17.716983795166016]
[2025-07-06 23:52:47] [24.11859130859375, 11.063180923461914]
[2025-07-06 23:52:47] [11.86877155303955, 12.97711181640625]
[2025-07-06 23:52:47] [17.753463745117188, 10.558609962463379]
[2025-07-06 23:52:47] [14.122908592224121, 12.683246612548828]
[2025-07-06 23:52:47] [15.08884048461914, 11.160194396972656]
[2025-07-06 23:52:47] [20.662277221679688, 10.94990348815918]
[2025-07-06 23:52:47] [22.216442108154297, 11.556042671203613]
